[COURSE:4][Final Project]: Linux Pi4 6.1.21-v8+ #1642 SMP PREEMPT Mon Apr  3 17:24:16 BST 2023 aarch64 GNU/Linux
Linux DESKTOP-C2TSGBN 6.6.87.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun  5 18:30:46 UTC 2025 x86_64 x86_64 x86_64
2026-01-21T18:22:33.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13538] [Image Capture Start Time: 1353.7 seconds]
2026-01-21T18:22:33.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13539] [Image Capture Start Time: 1353.8 seconds]
2026-01-21T18:22:33.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13540] [Image Capture Start Time: 1353.9 seconds]
2026-01-21T18:22:34+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13541] [Image Capture Start Time: 1354.0 seconds]
2026-01-21T18:22:34.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13542] [Image Capture Start Time: 1354.1 seconds]
2026-01-21T18:22:34.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13543] [Image Capture Start Time: 1354.2 seconds]
2026-01-21T18:22:34.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13544] [Image Capture Start Time: 1354.3 seconds]
2026-01-21T18:22:34.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13545] [Image Capture Start Time: 1354.4 seconds]
2026-01-21T18:22:34.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13546] [Image Capture Start Time: 1354.5 seconds]
2026-01-21T18:22:34.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13547] [Image Capture Start Time: 1354.6 seconds]
2026-01-21T18:22:34.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13548] [Image Capture Start Time: 1354.7 seconds]
2026-01-21T18:22:34.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13549] [Image Capture Start Time: 1354.8 seconds]
2026-01-21T18:22:34.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13550] [Image Capture Start Time: 1354.9 seconds]
2026-01-21T18:22:35+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13551] [Image Capture Start Time: 1355.0 seconds]
2026-01-21T18:22:35.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13552] [Image Capture Start Time: 1355.1 seconds]
2026-01-21T18:22:35.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13553] [Image Capture Start Time: 1355.2 seconds]
2026-01-21T18:22:35.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13554] [Image Capture Start Time: 1355.3 seconds]
2026-01-21T18:22:35.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13555] [Image Capture Start Time: 1355.4 seconds]
2026-01-21T18:22:35.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13556] [Image Capture Start Time: 1355.5 seconds]
2026-01-21T18:22:35.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13557] [Image Capture Start Time: 1355.6 seconds]
2026-01-21T18:22:35.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13558] [Image Capture Start Time: 1355.7 seconds]
2026-01-21T18:22:35.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13559] [Image Capture Start Time: 1355.8 seconds]
2026-01-21T18:22:35.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13560] [Image Capture Start Time: 1355.9 seconds]
2026-01-21T18:22:36+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13561] [Image Capture Start Time: 1356.0 seconds]
2026-01-21T18:22:36.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13562] [Image Capture Start Time: 1356.1 seconds]
2026-01-21T18:22:36.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13563] [Image Capture Start Time: 1356.2 seconds]
2026-01-21T18:22:36.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13564] [Image Capture Start Time: 1356.3 seconds]
2026-01-21T18:22:36.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13565] [Image Capture Start Time: 1356.4 seconds]
2026-01-21T18:22:36.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13566] [Image Capture Start Time: 1356.5 seconds]
2026-01-21T18:22:36.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13567] [Image Capture Start Time: 1356.6 seconds]
2026-01-21T18:22:36.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13568] [Image Capture Start Time: 1356.7 seconds]
2026-01-21T18:22:36.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13569] [Image Capture Start Time: 1356.8 seconds]
2026-01-21T18:22:36.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13570] [Image Capture Start Time: 1356.9 seconds]
2026-01-21T18:22:37+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13571] [Image Capture Start Time: 1357.0 seconds]
2026-01-21T18:22:37.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13572] [Image Capture Start Time: 1357.1 seconds]
2026-01-21T18:22:37.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13573] [Image Capture Start Time: 1357.2 seconds]
2026-01-21T18:22:37.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13574] [Image Capture Start Time: 1357.3 seconds]
2026-01-21T18:22:37.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13575] [Image Capture Start Time: 1357.4 seconds]
2026-01-21T18:22:37.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13576] [Image Capture Start Time: 1357.5 seconds]
2026-01-21T18:22:37.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13577] [Image Capture Start Time: 1357.6 seconds]
2026-01-21T18:22:37.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13578] [Image Capture Start Time: 1357.7 seconds]
2026-01-21T18:22:37.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13579] [Image Capture Start Time: 1357.8 seconds]
2026-01-21T18:22:37.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13580] [Image Capture Start Time: 1357.9 seconds]
2026-01-21T18:22:38+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13581] [Image Capture Start Time: 1358.0 seconds]
2026-01-21T18:22:38.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13582] [Image Capture Start Time: 1358.1 seconds]
2026-01-21T18:22:38.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13583] [Image Capture Start Time: 1358.2 seconds]
2026-01-21T18:22:38.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13584] [Image Capture Start Time: 1358.3 seconds]
2026-01-21T18:22:38.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13585] [Image Capture Start Time: 1358.4 seconds]
2026-01-21T18:22:38.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13586] [Image Capture Start Time: 1358.5 seconds]
2026-01-21T18:22:38.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13587] [Image Capture Start Time: 1358.6 seconds]
2026-01-21T18:22:38.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13588] [Image Capture Start Time: 1358.7 seconds]
2026-01-21T18:22:38.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13589] [Image Capture Start Time: 1358.8 seconds]
2026-01-21T18:22:38.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13590] [Image Capture Start Time: 1358.9 seconds]
2026-01-21T18:22:39+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13591] [Image Capture Start Time: 1359.0 seconds]
2026-01-21T18:22:39.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13592] [Image Capture Start Time: 1359.1 seconds]
2026-01-21T18:22:39.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13593] [Image Capture Start Time: 1359.2 seconds]
2026-01-21T18:22:39.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13594] [Image Capture Start Time: 1359.3 seconds]
2026-01-21T18:22:39.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13595] [Image Capture Start Time: 1359.4 seconds]
2026-01-21T18:22:39.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13596] [Image Capture Start Time: 1359.5 seconds]
2026-01-21T18:22:39.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13597] [Image Capture Start Time: 1359.6 seconds]
2026-01-21T18:22:39.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13598] [Image Capture Start Time: 1359.7 seconds]
2026-01-21T18:22:39.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13599] [Image Capture Start Time: 1359.8 seconds]
2026-01-21T18:22:39.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13600] [Image Capture Start Time: 1359.9 seconds]
2026-01-21T18:22:40+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13601] [Image Capture Start Time: 1360.0 seconds]
2026-01-21T18:22:40.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13602] [Image Capture Start Time: 1360.1 seconds]
2026-01-21T18:22:40.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13603] [Image Capture Start Time: 1360.2 seconds]
2026-01-21T18:22:40.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13604] [Image Capture Start Time: 1360.3 seconds]
2026-01-21T18:22:40.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13605] [Image Capture Start Time: 1360.4 seconds]
2026-01-21T18:22:40.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13606] [Image Capture Start Time: 1360.5 seconds]
2026-01-21T18:22:40.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13607] [Image Capture Start Time: 1360.6 seconds]
2026-01-21T18:22:40.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13608] [Image Capture Start Time: 1360.7 seconds]
2026-01-21T18:22:40.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13609] [Image Capture Start Time: 1360.8 seconds]
2026-01-21T18:22:40.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13610] [Image Capture Start Time: 1360.9 seconds]
2026-01-21T18:22:41+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13611] [Image Capture Start Time: 1361.0 seconds]
2026-01-21T18:22:41.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13612] [Image Capture Start Time: 1361.1 seconds]
2026-01-21T18:22:41.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13613] [Image Capture Start Time: 1361.2 seconds]
2026-01-21T18:22:41.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13614] [Image Capture Start Time: 1361.3 seconds]
2026-01-21T18:22:41.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13615] [Image Capture Start Time: 1361.4 seconds]
2026-01-21T18:22:41.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13616] [Image Capture Start Time: 1361.5 seconds]
2026-01-21T18:22:41.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13617] [Image Capture Start Time: 1361.6 seconds]
2026-01-21T18:22:41.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13618] [Image Capture Start Time: 1361.7 seconds]
2026-01-21T18:22:41.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13619] [Image Capture Start Time: 1361.8 seconds]
2026-01-21T18:22:41.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13620] [Image Capture Start Time: 1361.9 seconds]
2026-01-21T18:22:42+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13621] [Image Capture Start Time: 1362.0 seconds]
2026-01-21T18:22:42.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13622] [Image Capture Start Time: 1362.1 seconds]
2026-01-21T18:22:42.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13623] [Image Capture Start Time: 1362.2 seconds]
2026-01-21T18:22:42.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13624] [Image Capture Start Time: 1362.3 seconds]
2026-01-21T18:22:42.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13625] [Image Capture Start Time: 1362.4 seconds]
2026-01-21T18:22:42.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13626] [Image Capture Start Time: 1362.5 seconds]
2026-01-21T18:22:42.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13627] [Image Capture Start Time: 1362.6 seconds]
2026-01-21T18:22:42.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13628] [Image Capture Start Time: 1362.7 seconds]
2026-01-21T18:22:42.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13629] [Image Capture Start Time: 1362.8 seconds]
2026-01-21T18:22:42.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13630] [Image Capture Start Time: 1362.9 seconds]
2026-01-21T18:22:43+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13631] [Image Capture Start Time: 1363.0 seconds]
2026-01-21T18:22:43.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13632] [Image Capture Start Time: 1363.1 seconds]
2026-01-21T18:22:43.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13633] [Image Capture Start Time: 1363.2 seconds]
2026-01-21T18:22:43.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13634] [Image Capture Start Time: 1363.3 seconds]
2026-01-21T18:22:43.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13635] [Image Capture Start Time: 1363.4 seconds]
2026-01-21T18:22:43.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13636] [Image Capture Start Time: 1363.5 seconds]
2026-01-21T18:22:43.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13637] [Image Capture Start Time: 1363.6 seconds]
2026-01-21T18:22:43.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13638] [Image Capture Start Time: 1363.7 seconds]
2026-01-21T18:22:43.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13639] [Image Capture Start Time: 1363.8 seconds]
2026-01-21T18:22:43.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13640] [Image Capture Start Time: 1363.9 seconds]
2026-01-21T18:22:44+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13641] [Image Capture Start Time: 1364.0 seconds]
2026-01-21T18:22:44.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13642] [Image Capture Start Time: 1364.1 seconds]
2026-01-21T18:22:44.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13643] [Image Capture Start Time: 1364.2 seconds]
2026-01-21T18:22:44.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13644] [Image Capture Start Time: 1364.3 seconds]
2026-01-21T18:22:44.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13645] [Image Capture Start Time: 1364.4 seconds]
2026-01-21T18:22:44.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13646] [Image Capture Start Time: 1364.5 seconds]
2026-01-21T18:22:44.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13647] [Image Capture Start Time: 1364.6 seconds]
2026-01-21T18:22:44.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13648] [Image Capture Start Time: 1364.7 seconds]
2026-01-21T18:22:44.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13649] [Image Capture Start Time: 1364.8 seconds]
2026-01-21T18:22:44.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13650] [Image Capture Start Time: 1364.9 seconds]
2026-01-21T18:22:45+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13651] [Image Capture Start Time: 1365.0 seconds]
2026-01-21T18:22:45.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13652] [Image Capture Start Time: 1365.1 seconds]
2026-01-21T18:22:45.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13653] [Image Capture Start Time: 1365.2 seconds]
2026-01-21T18:22:45.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13654] [Image Capture Start Time: 1365.3 seconds]
2026-01-21T18:22:45.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13655] [Image Capture Start Time: 1365.4 seconds]
2026-01-21T18:22:45.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13656] [Image Capture Start Time: 1365.5 seconds]
2026-01-21T18:22:45.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13657] [Image Capture Start Time: 1365.6 seconds]
2026-01-21T18:22:45.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13658] [Image Capture Start Time: 1365.7 seconds]
2026-01-21T18:22:45.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13659] [Image Capture Start Time: 1365.8 seconds]
2026-01-21T18:22:45.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13660] [Image Capture Start Time: 1365.9 seconds]
2026-01-21T18:22:46+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13661] [Image Capture Start Time: 1366.0 seconds]
2026-01-21T18:22:46.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13662] [Image Capture Start Time: 1366.1 seconds]
2026-01-21T18:22:46.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13663] [Image Capture Start Time: 1366.2 seconds]
2026-01-21T18:22:46.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13664] [Image Capture Start Time: 1366.3 seconds]
2026-01-21T18:22:46.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13665] [Image Capture Start Time: 1366.4 seconds]
2026-01-21T18:22:46.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13666] [Image Capture Start Time: 1366.5 seconds]
2026-01-21T18:22:46.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13667] [Image Capture Start Time: 1366.6 seconds]
2026-01-21T18:22:46.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13668] [Image Capture Start Time: 1366.7 seconds]
2026-01-21T18:22:46.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13669] [Image Capture Start Time: 1366.8 seconds]
2026-01-21T18:22:46.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13670] [Image Capture Start Time: 1366.9 seconds]
2026-01-21T18:22:47+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13671] [Image Capture Start Time: 1367.0 seconds]
2026-01-21T18:22:47.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13672] [Image Capture Start Time: 1367.1 seconds]
2026-01-21T18:22:47.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13673] [Image Capture Start Time: 1367.2 seconds]
2026-01-21T18:22:47.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13674] [Image Capture Start Time: 1367.3 seconds]
2026-01-21T18:22:47.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13675] [Image Capture Start Time: 1367.4 seconds]
2026-01-21T18:22:47.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13676] [Image Capture Start Time: 1367.5 seconds]
2026-01-21T18:22:47.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13677] [Image Capture Start Time: 1367.6 seconds]
2026-01-21T18:22:47.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13678] [Image Capture Start Time: 1367.7 seconds]
2026-01-21T18:22:47.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13679] [Image Capture Start Time: 1367.8 seconds]
2026-01-21T18:22:47.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13680] [Image Capture Start Time: 1367.9 seconds]
2026-01-21T18:22:48+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13681] [Image Capture Start Time: 1368.0 seconds]
2026-01-21T18:22:48.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13682] [Image Capture Start Time: 1368.1 seconds]
2026-01-21T18:22:48.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13683] [Image Capture Start Time: 1368.2 seconds]
2026-01-21T18:22:48.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13684] [Image Capture Start Time: 1368.3 seconds]
2026-01-21T18:22:48.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13685] [Image Capture Start Time: 1368.4 seconds]
2026-01-21T18:22:48.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13686] [Image Capture Start Time: 1368.5 seconds]
2026-01-21T18:22:48.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13687] [Image Capture Start Time: 1368.6 seconds]
2026-01-21T18:22:48.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13688] [Image Capture Start Time: 1368.7 seconds]
2026-01-21T18:22:48.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13689] [Image Capture Start Time: 1368.8 seconds]
2026-01-21T18:22:48.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13690] [Image Capture Start Time: 1368.9 seconds]
2026-01-21T18:22:49+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13691] [Image Capture Start Time: 1369.0 seconds]
2026-01-21T18:22:49.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13692] [Image Capture Start Time: 1369.1 seconds]
2026-01-21T18:22:49.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13693] [Image Capture Start Time: 1369.2 seconds]
2026-01-21T18:22:49.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13694] [Image Capture Start Time: 1369.3 seconds]
2026-01-21T18:22:49.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13695] [Image Capture Start Time: 1369.4 seconds]
2026-01-21T18:22:49.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13696] [Image Capture Start Time: 1369.5 seconds]
2026-01-21T18:22:49.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13697] [Image Capture Start Time: 1369.6 seconds]
2026-01-21T18:22:49.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13698] [Image Capture Start Time: 1369.7 seconds]
2026-01-21T18:22:49.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13699] [Image Capture Start Time: 1369.8 seconds]
2026-01-21T18:22:49.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13700] [Image Capture Start Time: 1369.9 seconds]
2026-01-21T18:22:50+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13701] [Image Capture Start Time: 1370.0 seconds]
2026-01-21T18:22:50.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13702] [Image Capture Start Time: 1370.1 seconds]
2026-01-21T18:22:50.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13703] [Image Capture Start Time: 1370.2 seconds]
2026-01-21T18:22:50.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13704] [Image Capture Start Time: 1370.3 seconds]
2026-01-21T18:22:50.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13705] [Image Capture Start Time: 1370.4 seconds]
2026-01-21T18:22:50.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13706] [Image Capture Start Time: 1370.5 seconds]
2026-01-21T18:22:50.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13707] [Image Capture Start Time: 1370.6 seconds]
2026-01-21T18:22:50.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13708] [Image Capture Start Time: 1370.7 seconds]
2026-01-21T18:22:50.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13709] [Image Capture Start Time: 1370.8 seconds]
2026-01-21T18:22:50.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13710] [Image Capture Start Time: 1370.9 seconds]
2026-01-21T18:22:51+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13711] [Image Capture Start Time: 1371.0 seconds]
2026-01-21T18:22:51.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13712] [Image Capture Start Time: 1371.1 seconds]
2026-01-21T18:22:51.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13713] [Image Capture Start Time: 1371.2 seconds]
2026-01-21T18:22:51.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13714] [Image Capture Start Time: 1371.3 seconds]
2026-01-21T18:22:51.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13715] [Image Capture Start Time: 1371.4 seconds]
2026-01-21T18:22:51.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13716] [Image Capture Start Time: 1371.5 seconds]
2026-01-21T18:22:51.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13717] [Image Capture Start Time: 1371.6 seconds]
2026-01-21T18:22:51.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13718] [Image Capture Start Time: 1371.7 seconds]
2026-01-21T18:22:51.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13719] [Image Capture Start Time: 1371.8 seconds]
2026-01-21T18:22:51.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13720] [Image Capture Start Time: 1371.9 seconds]
2026-01-21T18:22:52+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13721] [Image Capture Start Time: 1372.0 seconds]
2026-01-21T18:22:52.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13722] [Image Capture Start Time: 1372.1 seconds]
2026-01-21T18:22:52.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13723] [Image Capture Start Time: 1372.2 seconds]
2026-01-21T18:22:52.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13724] [Image Capture Start Time: 1372.3 seconds]
2026-01-21T18:22:52.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13725] [Image Capture Start Time: 1372.4 seconds]
2026-01-21T18:22:52.500000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13726] [Image Capture Start Time: 1372.5 seconds]
2026-01-21T18:22:52.600000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13727] [Image Capture Start Time: 1372.6 seconds]
2026-01-21T18:22:52.700000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13728] [Image Capture Start Time: 1372.7 seconds]
2026-01-21T18:22:52.800000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13729] [Image Capture Start Time: 1372.8 seconds]
2026-01-21T18:22:52.900000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13730] [Image Capture Start Time: 1372.9 seconds]
2026-01-21T18:22:53+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13731] [Image Capture Start Time: 1373.0 seconds]
2026-01-21T18:22:53.100000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13732] [Image Capture Start Time: 1373.1 seconds]
2026-01-21T18:22:53.200000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13733] [Image Capture Start Time: 1373.2 seconds]
2026-01-21T18:22:53.300000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13734] [Image Capture Start Time: 1373.3 seconds]
2026-01-21T18:22:53.400000+06:00 illumi: [Course #:4] [Final Project] [Frame Count: 13735] [Image Capture Start Time: 1373.4 seconds]
